NODE_ID,NODE_TYPE,NODE_NAME,LAT,LOGI
4050089100,101,도남동1070,33.48847152,126.5278958
4050089200,101,도남동1070,33.48902145,126.5243961
4050089300,101,도남동1058,33.4898297,126.526046
4050089400,101,도남동1058,33.48981303,126.5243336
4050089500,101,도남동1052,33.48979635,126.5204464
4050089600,101,도남동1052,33.48979635,126.5201465
4050089700,101,도남동668,33.48899643,126.5201465
4050089800,101,도남동91-2,33.49141286,126.5265834
4050089900,102,용담이동2580-80,33.51151889,126.5040727
4050090000,101,이도초등학교,33.48723834,126.532083
4050090100,101,아라일동2044,33.48575518,126.5340328
4050090200,101,아라일동6041,33.48576352,126.5359451
4050090300,101,아라일동6040,33.48544689,126.5354952
4050090400,101,아라일동6039,33.48506988,126.5349875
4050090500,101,아라일동2048,33.48625513,126.5346327
4050090600,101,이도이동2048,33.48663009,126.5350702
4050090700,101,이도이동2045,33.48812158,126.5331454
4050090800,101,이도이동2059,33.49029636,126.5367325
4050090900,101,이도이동2057,33.48770498,126.5387074
4050091000,101,이도이동2059,33.48804662,126.5391948
4050091100,101,이도이동2059,33.48875487,126.5385199
4050091200,101,이도이동2051,33.48907149,126.5347577
4050091300,101,이도이동2051,33.48820492,126.5355577
4050091400,101,이도이동2051,33.48737168,126.5363201
4050091500,101,아라일동2051,33.48653291,126.5370389
4050091600,102,이도이동2055,33.48865487,126.5363826
4050091700,102,이도이동1085-3,33.49230446,126.5349702
4050091800,102,이도이동1085-5,33.49343768,126.53667
4050091900,101,아라이동2075,33.49360435,126.5415821
4050092000,101,아라이동3015,33.49204619,126.543082
4050092100,101,아라이동3015,33.49075467,126.5443694
4050092200,101,아라이동3022,33.49155458,126.542357
4050092300,101,이도이동2066,33.49055468,126.5408572
4050092400,101,이도이동2065,33.49129627,126.5419696
4050092500,101,아라이동3022,33.49315439,126.5409322
4050092600,101,이도이동2062,33.49283776,126.5404822
4050092700,101,이도이동2062,33.4921295,126.5394823
4050092800,101,이도이동2061,33.4911796,126.5380199
4050092900,101,이도이동2061,33.4917212,126.5375075
4050093000,101,이도이동2066,33.48962242,126.5394643
4050093100,101,남광초등학교,33.49271277,126.5389948
4050093200,102,이도이동2065,33.49048803,126.543057
4050093300,101,아라이동3018,33.49297109,126.5442319
4050093400,101,아라이동3015,33.49145459,126.5436694
4050093500,101,탐라중학교,33.49268217,126.5449958
4050093600,101,이도이동2084,33.49370436,126.5472816
4050093700,101,이도이동2080,33.49499588,126.5462817
4050093800,102,이도이동2078,33.49547916,126.5458192
4050093900,101,이도이동2080,33.49367102,126.5446818
4050094000,101,아라이동2077,33.49310608,126.5439079
4050094100,101,아라이동3016,33.49269612,126.5434944
4050094200,101,아라이동3016,33.49378301,126.5424626
4050094300,101,아라이동3017,33.49303384,126.5426225
4050094400,101,이도이동2075,33.49426262,126.5432695
4050094500,101,이도이동2077,33.49517918,126.5431695
4050094600,101,이도이동2075,33.49447925,126.5417946
